"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","IDAHO","16","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,210,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","585,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","EASTERN OR MOUNTAIN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","51,675",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","MIDWESTERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","474,600",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","113,725",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","LOWER EASTERN SHORE","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","362,100",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,312,900",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","SOUTHERN","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","161,900",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","UPPER EASTERN SHORE","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,733,700",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","WESTERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","29,400",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","77,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","220,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","235,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHWEST","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","46,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","42,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","UPPER PENINSULA","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","290,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","968,700",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","125,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","70,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","9,300",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,079,200",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","75,300",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","444,200",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","286,900",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,401,400",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,113,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","29,460,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,768,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","926,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,350,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,120,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,263,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","52,300",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","58,100",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","33,600",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NEVADA","32","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","168,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NEVADA","32","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","183,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NEVADA","32","SOUTH","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NEW JERSEY","34","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","143,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NEW JERSEY","34","SOUTH","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","173,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","CENTRAL COASTAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","39,400",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","597,400",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","NORTHERN COASTAL","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,700",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","166,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","153,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","SOUTHERN COASTAL","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","77,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","452,300",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","19,200",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","9,287,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,780,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,360,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","13,691,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,840,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,306,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,357,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,064,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,835,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","19,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","NORTH CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","21,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","PANHANDLE","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","64,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","SOUTHWEST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OKLAHOMA","40","WEST CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","19,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,470,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,661,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","72,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHEAST","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,639,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","43,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","828,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","220,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","105,400",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","NORTHWESTERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","71,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,628,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,501,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHWESTERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","318,600",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","296,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH CAROLINA","45","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","68,200",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH CAROLINA","45","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,700",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH CAROLINA","45","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,100",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","105,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","78,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,529,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","746,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","894,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","80,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","60,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","59,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","BLACKLANDS","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","119,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","CROSS TIMBERS","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","EDWARDS PLATEAU","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","39,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","NORTHERN HIGH PLAINS","11","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","51,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","51,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","TEXAS","48","SOUTHERN LOW PLAINS","22","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,548,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","284,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","NORTHERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,544,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","SOUTHERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","430,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,177,200",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,698,100",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","NORTHERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","555,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","188,900",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHERN","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","182,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHWESTERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","33,500",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","WESTERN","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","84,300",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","458,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","EAST CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","9,290,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,853,000",""
"SURVEY","1999","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","16,142,000",""
